family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_20,20,19,2.0,9856,0,mermaid,13526,1637
chain,chain_20,20,19,2.0,9856,1,compile,687096,0
chain,chain_20,20,19,2.0,9856,1,urdf,88968,13340
chain,chain_20,20,19,2.0,9856,1,sdf,70763,19336
chain,chain_20,20,19,2.0,9856,1,gazebo,159801,20085
chain,chain_20,20,19,2.0,9856,1,mjcf,39214,7522
chain,chain_20,20,19,2.0,9856,1,dot,8246,1656
chain,chain_20,20,19,2.0,9856,1,mermaid,12975,1637
chain,chain_20,20,19,2.0,9856,2,compile,695522,0
chain,chain_20,20,19,2.0,9856,2,urdf,88337,13340
chain,chain_20,20,19,2.0,9856,2,sdf,69010,19336
chain,chain_20,20,19,2.0,9856,2,gazebo,166283,20085
chain,chain_20,20,19,2.0,9856,2,mjcf,39404,7522
chain,chain_20,20,19,2.0,9856,2,dot,8286,1656
chain,chain_20,20,19,2.0,9856,2,mermaid,13124,1637
chain,chain_20,20,19,2.0,9856,3,compile,690312,0
chain,chain_20,20,19,2.0,9856,3,urdf,88908,13340
chain,chain_20,20,19,2.0,9856,3,sdf,70213,19336
chain,chain_20,20,19,2.0,9856,3,gazebo,159009,20085
chain,chain_20,20,19,2.0,9856,3,mjcf,38894,7522
chain,chain_20,20,19,2.0,9856,3,dot,8206,1656
chain,chain_20,20,19,2.0,9856,3,mermaid,13134,1637
chain,chain_20,20,19,2.0,9856,4,compile,696985,0
chain,chain_20,20,19,2.0,9856,4,urdf,89058,13340
chain,chain_20,20,19,2.0,9856,4,sdf,69491,19336
chain,chain_20,20,19,2.0,9856,4,gazebo,167015,20085
chain,chain_20,20,19,2.0,9856,4,mjcf,39635,7522
chain,chain_20,20,19,2.0,9856,4,dot,8356,1656
chain,chain_20,20,19,2.0,9856,4,mermaid,13105,1637
chain,chain_20,20,19,2.0,9856,5,compile,714528,0
chain,chain_20,20,19,2.0,9856,5,urdf,91203,13340
chain,chain_20,20,19,2.0,9856,5,sdf,82245,19336
chain,chain_20,20,19,2.0,9856,5,gazebo,167836,20085
chain,chain_20,20,19,2.0,9856,5,mjcf,40065,7522
chain,chain_20,20,19,2.0,9856,5,dot,7815,1656
chain,chain_20,20,19,2.0,9856,5,mermaid,13475,1637
chain,chain_20,20,19,2.0,9856,6,compile,710760,0
chain,chain_20,20,19,2.0,9856,6,urdf,89299,13340
chain,chain_20,20,19,2.0,9856,6,sdf,70913,19336
chain,chain_20,20,19,2.0,9856,6,gazebo,160873,20085
chain,chain_20,20,19,2.0,9856,6,mjcf,39435,7522
chain,chain_20,20,19,2.0,9856,6,dot,8416,1656
chain,chain_20,20,19,2.0,9856,6,mermaid,12955,1637
chain,chain_20,20,19,2.0,9856,7,compile,710270,0
chain,chain_20,20,19,2.0,9856,7,urdf,89278,13340
chain,chain_20,20,19,2.0,9856,7,sdf,69802,19336
chain,chain_20,20,19,2.0,9856,7,gazebo,159480,20085
chain,chain_20,20,19,2.0,9856,7,mjcf,38854,7522
chain,chain_20,20,19,2.0,9856,7,dot,8216,1656
chain,chain_20,20,19,2.0,9856,7,mermaid,12714,1637
chain,chain_20,20,19,2.0,9856,8,compile,708917,0
chain,chain_20,20,19,2.0,9856,8,urdf,90160,13340
chain,chain_20,20,19,2.0,9856,8,sdf,70202,19336
chain,chain_20,20,19,2.0,9856,8,gazebo,167886,20085
chain,chain_20,20,19,2.0,9856,8,mjcf,39023,7522
chain,chain_20,20,19,2.0,9856,8,dot,7815,1656
chain,chain_20,20,19,2.0,9856,8,mermaid,12914,1637
chain,chain_20,20,19,2.0,9856,9,compile,725889,0
chain,chain_20,20,19,2.0,9856,9,urdf,93767,13340
chain,chain_20,20,19,2.0,9856,9,sdf,70483,19336
chain,chain_20,20,19,2.0,9856,9,gazebo,165372,20085
chain,chain_20,20,19,2.0,9856,9,mjcf,39254,7522
chain,chain_20,20,19,2.0,9856,9,dot,8255,1656
chain,chain_20,20,19,2.0,9856,9,mermaid,13235,1637
chain,chain_50,50,49,2.0,24691,0,compile,1334657,0
chain,chain_50,50,49,2.0,24691,0,urdf,204716,33630
chain,chain_50,50,49,2.0,24691,0,sdf,172025,48552
chain,chain_50,50,49,2.0,24691,0,gazebo,314994,48648
chain,chain_50,50,49,2.0,24691,0,mjcf,106110,26058
chain,chain_50,50,49,2.0,24691,0,dot,19357,4056
chain,chain_50,50,49,2.0,24691,0,mermaid,31279,3857
chain,chain_50,50,49,2.0,24691,1,compile,1455566,0
chain,chain_50,50,49,2.0,24691,1,urdf,208934,33630
chain,chain_50,50,49,2.0,24691,1,sdf,166054,48552
chain,chain_50,50,49,2.0,24691,1,gazebo,310476,48648
chain,chain_50,50,49,2.0,24691,1,mjcf,105248,26058
chain,chain_50,50,49,2.0,24691,1,dot,19266,4056
chain,chain_50,50,49,2.0,24691,1,mermaid,31389,3857
chain,chain_50,50,49,2.0,24691,2,compile,1346299,0
chain,chain_50,50,49,2.0,24691,2,urdf,206359,33630
chain,chain_50,50,49,2.0,24691,2,sdf,165793,48552
chain,chain_50,50,49,2.0,24691,2,gazebo,309253,48648
chain,chain_50,50,49,2.0,24691,2,mjcf,96713,26058
chain,chain_50,50,49,2.0,24691,2,dot,20558,4056
chain,chain_50,50,49,2.0,24691,2,mermaid,31119,3857
chain,chain_50,50,49,2.0,24691,3,compile,1340048,0
chain,chain_50,50,49,2.0,24691,3,urdf,213282,33630
chain,chain_50,50,49,2.0,24691,3,sdf,164891,48552
chain,chain_50,50,49,2.0,24691,3,gazebo,306858,48648
chain,chain_50,50,49,2.0,24691,3,mjcf,102634,26058
chain,chain_50,50,49,2.0,24691,3,dot,20449,4056
chain,chain_50,50,49,2.0,24691,3,mermaid,30859,3857
chain,chain_50,50,49,2.0,24691,4,compile,1345839,0
chain,chain_50,50,49,2.0,24691,4,urdf,206599,33630
chain,chain_50,50,49,2.0,24691,4,sdf,164260,48552
chain,chain_50,50,49,2.0,24691,4,gazebo,304133,48648
chain,chain_50,50,49,2.0,24691,4,mjcf,111841,26058
chain,chain_50,50,49,2.0,24691,4,dot,20488,4056
chain,chain_50,50,49,2.0,24691,4,mermaid,31339,3857
chain,chain_50,50,49,2.0,24691,5,compile,1344596,0
chain,chain_50,50,49,2.0,24691,5,urdf,206419,33630
chain,chain_50,50,49,2.0,24691,5,sdf,165222,48552
chain,chain_50,50,49,2.0,24691,5,gazebo,321015,48648
chain,chain_50,50,49,2.0,24691,5,mjcf,96882,26058
chain,chain_50,50,49,2.0,24691,5,dot,19978,4056
chain,chain_50,50,49,2.0,24691,5,mermaid,31229,3857
chain,chain_50,50,49,2.0,24691,6,compile,1355697,0
chain,chain_50,50,49,2.0,24691,6,urdf,213122,33630
chain,chain_50,50,49,2.0,24691,6,sdf,164911,48552
chain,chain_50,50,49,2.0,24691,6,gazebo,305677,48648
chain,chain_50,50,49,2.0,24691,6,mjcf,97083,26058
chain,chain_50,50,49,2.0,24691,6,dot,20138,4056
chain,chain_50,50,49,2.0,24691,6,mermaid,30858,3857
chain,chain_50,50,49,2.0,24691,7,compile,1355787,0
chain,chain_50,50,49,2.0,24691,7,urdf,205057,33630
chain,chain_50,50,49,2.0,24691,7,sdf,164581,48552
