t,q_0,q_1,q_2,q_3,qd_0,qd_1,qd_2,qd_3,sp_0,sp_1,sp_2,sp_3,tau_0,tau_1,tau_2,tau_3
4.000000000000000083e-02,1.768149236605821850e-03,5.507156237612681471e-02,-1.044395551591786320e-01,2.649456613724346377e-01,9.077896799097533165e-02,1.476045714753673188e+00,-2.280514811887894844e+00,5.858775408547302277e+00,1.679838724644800232e-02,2.796904012858453248e-01,-4.386874978361375299e-01,1.133372701817241035e+00,1.679838724644800232e-02,2.796904012858453248e-01,-4.386874978361375299e-01,1.133372701817241035e+00
4.200000000000000261e-02,1.966769888560038204e-03,5.801639927719331319e-02,-1.089442000781105507e-01,2.765256926783561386e-01,9.931032597710810761e-02,1.472418450533248713e+00,-2.252322459465956328e+00,5.790015652960756931e+00,1.763813304168064533e-02,2.803746616946337089e-01,-4.390966111485573031e-01,1.134080591284587713e+00,1.679838724644800232e-02,2.796904012858453248e-01,-4.386874978361375299e-01,1.133372701817241035e+00
4.399999999999999745e-02,2.165626388958289544e-03,6.094790911269036549e-02,-1.133836762760234429e-01,2.879516019854355124e-01,9.942825019912567008e-02,1.465754917748527619e+00,-2.219738098956445693e+00,5.712954653539698668e+00,1.847785343800475641e-02,2.810587426636481645e-01,-4.395052853644026425e-01,1.134784806331810669e+00,1.847785343800475641e-02,2.810587426636481645e-01,-4.395052853644026425e-01,1.134784806331810669e+00
4.599999999999999922e-02,2.381295443088502373e-03,6.386860886428599726e-02,-1.177695974884736263e-01,2.992436867997499417e-01,1.078345270651063503e-01,1.460349875797816610e+00,-2.192960606225092590e+00,5.646042407157207066e+00,1.931754722622311057e-02,2.817426437550769047e-01,-4.399135200749991204e-01,1.135485344677253927e+00,1.847785343800475641e-02,2.810587426636481645e-01,-4.395052853644026425e-01,1.134784806331810669e+00
4.800000000000000100e-02,2.596989121756305627e-03,6.677285311048064553e-02,-1.220930449400706580e-01,3.103854873658777325e-01,1.078468393339016285e-01,1.452122123097325135e+00,-2.161723725798516682e+00,5.570900283063885183e+00,2.015721319717679594e-02,2.824263645312232729e-01,-4.403213148721122350e-01,1.136182204051173761e+00,2.015721319717679594e-02,2.824263645312232729e-01,-4.403213148721122350e-01,1.136182204051173761e+00
5.000000000000000278e-02,2.829249443680676226e-03,6.966352803928234361e-02,-1.263654630071851803e-01,3.213970578029696767e-01,1.161301609621853553e-01,1.445337464400846095e+00,-2.136209033557259218e+00,5.505785218545984350e+00,2.099685014174696232e-02,2.831099045545060200e-01,-4.407286693479471329e-01,1.136875382195746242e+00,2.015721319717679594e-02,2.824263645312232729e-01,-4.403213148721122350e-01,1.136182204051173761e+00
5.200000000000000455e-02,3.061331516462943627e-03,7.253533613647700218e-02,-1.305778249729174778e-01,3.322620826011858930e-01,1.160410363911336395e-01,1.435904048597330451e+00,-2.106180982866145079e+00,5.432512399108102130e+00,2.183645685085655250e-02,2.837932633874594157e-01,-4.411355830951494417e-01,1.137564876865075236e+00,2.183645685085655250e-02,2.837932633874594157e-01,-4.411355830951494417e-01,1.137564876865075236e+00
5.399999999999999939e-02,3.309738494573054822e-03,7.539146106583084761e-02,-1.347414293426429654e-01,3.430003736446080587e-01,1.242034890550556270e-01,1.428062464676921772e+00,-2.081802184862737271e+00,5.369145521711088165e+00,2.267603211547204733e-02,2.844764405927340256e-01,-4.415420557068054364e-01,1.138250685825198172e+00,2.183645685085655250e-02,2.837932633874594157e-01,-4.411355830951494417e-01,1.137564876865075236e+00
5.600000000000000117e-02,3.557772415436295018e-03,7.822688873653854680e-02,-1.388471634314839831e-01,3.535957611475945006e-01,1.240169604316200408e-01,1.417713835353848317e+00,-2.052867044420508158e+00,5.297693751493231851e+00,2.351557472660521439e-02,2.851594357330963225e-01,-4.419480867764424836e-01,1.138932806854094704e+00,2.351557472660521439e-02,2.851594357330963225e-01,-4.419480867764424836e-01,1.138932806854094704e+00
5.800000000000000294e-02,3.821893610393462589e-03,8.104504187102495871e-02,-1.429061990682854721e-01,3.640678158748476001e-01,1.320605974785838133e-01,1.409076567243207290e+00,-2.029517818400739415e+00,5.236027363626554632e+00,2.435508347531484263e-02,2.858422483714294637e-01,-4.423536758980295969e-01,1.139611237741693595e+00,2.351557472660521439e-02,2.851594357330963225e-01,-4.419480867764424836e-01,1.138932806854094704e+00
5.999999999999999778e-02,4.085454708232461041e-03,8.384113730610896764e-02,-1.469093556208739548e-01,3.744005152102316547e-01,1.317805489194992241e-01,1.398047717542006740e+00,-2.001578276294242009e+00,5.166349667692038850e+00,2.519455715270847371e-02,2.865248780707334575e-01,-4.427588226659776582e-01,1.140285976289878933e+00,2.519455715270847371e-02,2.865248780707334575e-01,-4.427588226659776582e-01,1.140285976289878933e+00
6.199999999999999956e-02,4.364869500356249009e-03,8.661878924923900602e-02,-1.508676939400652173e-01,3.846131898791472215e-01,1.397073960618937793e-01,1.388825971565019302e+00,-1.979169159595636440e+00,5.106337334457776933e+00,2.603399454994415746e-02,2.872073243941252185e-01,-4.431635266751399183e-01,1.140957020312498571e+00,2.519455715270847371e-02,2.865248780707334575e-01,-4.427588226659776582e-01,1.140285976289878933e+00
6.400000000000000133e-02,4.643544620846664327e-03,8.937340273128881185e-02,-1.547719802395969568e-01,3.946899658481786699e-01,1.393375602452077699e-01,1.377306741024902470e+00,-1.952143149765873442e+00,5.038387984515723339e+00,2.687339445823218667e-02,2.878895869048392342e-01,-4.435677875208124954e-01,1.141624367635370563e+00,2.687339445823218667e-02,2.878895869048392342e-01,-4.435677875208124954e-01,1.141624367635370563e+00
6.600000000000000311e-02,4.937843860074009328e-03,9.210874470477818654e-02,-1.586331772437024334e-01,4.046499348485726455e-01,1.471496196136726775e-01,1.367670986744686124e+00,-1.930598502052736087e+00,4.979984500196998454e+00,2.771275566883684566e-02,2.885716651662273424e-01,-4.439716047987344871e-01,1.142288016096290049e+00,2.687339445823218667e-02,2.878895869048392342e-01,-4.435677875208124954e-01,1.141624367635370563e+00
6.800000000000000488e-02,5.231231015607310832e-03,9.482037361199777137e-02,-1.624420101685142281e-01,4.144773728118067990e-01,1.466935777666505680e-01,1.355814453609793357e+00,-1.904416462405895905e+00,4.913718981617075876e+00,2.855207697307813111e-02,2.892535587417596754e-01,-4.443749781050886916e-01,1.142947963545036805e+00,2.855207697307813111e-02,2.892535587417596754e-01,-4.443749781050886916e-01,1.142947963545036805e+00
7.000000000000000666e-02,5.540016677380851969e-03,9.751217760837496695e-02,-1.662093541441669042e-01,4.241911334859738147e-01,1.543928308867705546e-01,1.345901998188600457e+00,-1.883671987826342820e+00,4.856880337083506305e+00,2.939135716233350071e-02,2.899352671950243820e-01,-4.447779070365018295e-01,1.143604207843381459e+00,2.855207697307813111e-02,2.892535587417596754e-01,-4.443749781050886916e-01,1.142947963545036805e+00
7.200000000000000844e-02,5.847724707042944482e-03,1.001798402415248757e-01,-1.699259033903580685e-01,4.337756441194954293e-01,1.538540148310461320e-01,1.333831316574956238e+00,-1.858274623095587330e+00,4.792255316760796191e+00,3.023059502803963905e-02,2.906167900897277945e-01,-4.451803911900449884e-01,1.144256746865093266e+00,3.023059502803963905e-02,2.906167900897277945e-01,-4.451803911900449884e-01,1.144256746865093266e+00
7.399999999999999634e-02,6.170609556412444408e-03,1.028273451934161725e-01,-1.736024540865742094e-01,4.432495214550167817e-01,1.614424246847498412e-01,1.323752475945646268e+00,-1.838275348108069140e+00,4.736938667760677291e+00,3.106978936169415770e-02,2.912981269896955938e-01,-4.455824301632340667e-01,1.144905578495946097e+00,3.023059502803963905e-02,2.906167900897277945e-01,-4.451803911900449884e-01,1.144256746865093266e+00
7.599999999999999811e-02,6.492257797143789755e-03,1.054504780869559982e-01,-1.772296776944461139e-01,4.525973453806428903e-01,1.608241203656727292e-01,1.311566446769911076e+00,-1.813611803935952782e+00,4.673911962813052767e+00,3.190893895485736459e-02,2.919792774588719775e-01,-4.459840235540301068e-01,1.145550700633726215e+00,3.190893895485736459e-02,2.919792774588719775e-01,-4.459840235540301068e-01,1.145550700633726215e+00
7.799999999999999989e-02,6.828865062528467582e-03,1.080532972352327287e-01,-1.808182985473377746e-01,4.618374965788900055e-01,1.683036326923388615e-01,1.301409574138366887e+00,-1.794310426445824280e+00,4.620075599123567578e+00,3.274804259915400223e-02,2.926602410613208249e-01,-4.463851709608396834e-01,1.146192111188238272e+00,3.190893895485736459e-02,2.919792774588719775e-01,-4.459840235540301068e-01,1.145550700633726215e+00
8.000000000000000167e-02,7.164083031998929457e-03,1.106316716047698323e-01,-1.843589721445579865e-01,4.709547088716974361e-01,1.676089847352308648e-01,1.289187184768548544e+00,-1.770336798610106843e+00,4.558606146403727521e+00,3.358709908627494772e-02,2.933410173612253091e-01,-4.467858719825156255e-01,1.146829808081312851e+00,3.358709908627494772e-02,2.933410173612253091e-01,-4.467858719825156255e-01,1.146829808081312851e+00
8.200000000000000344e-02,7.514046089431273938e-03,1.131897171415079534e-01,-1.878623568241091779e-01,4.799671277953217463e-01,1.749815287161720356e-01,1.279022768369060037e+00,-1.751692339775598128e+00,4.506209461812144212e+00,3.442610720797900647e-02,2.940216059228887291e-01,-4.471861262183567942e-01,1.147463789246812471e+00,3.358709908627494772e-02,2.933410173612253091e-01,-4.467858719825156255e-01,1.146829808081312851e+00
8.400000000000000522e-02,7.862473180736668718e-03,1.157233709258394111e-01,-1.913190977373844526e-01,4.888596423717542216e-01,1.742135456526974768e-01,1.266826892165730856e+00,-1.728370456637632779e+00,4.446257288216238557e+00,3.526506575609464345e-02,2.947020063107344545e-01,-4.475859332681089708e-01,1.148094052630638684e+00,3.526506575609464345e-02,2.947020063107344545e-01,-4.475859332681089708e-01,1.148094052630638684e+00
8.600000000000000699e-02,8.225435248952948225e-03,1.182367927152915138e-01,-1.947397920563089524e-01,4.976501638743672240e-01,1.814810341081399270e-01,1.256710894726052130e+00,-1.710347159462244138e+00,4.395260751306500957e+00,3.610397352252167624e-02,2.953822180893061478e-01,-4.479852927319651346e-01,1.148720596190738741e+00,3.526506575609464345e-02,2.947020063107344545e-01,-4.475859332681089708e-01,1.148094052630638684e+00
8.799999999999999489e-02,8.586720436952757773e-03,1.207259753274305125e-01,-1.981150792307356523e-01,5.063237377640895653e-01,1.806425939999049546e-01,1.244591306069496417e+00,-1.687643587213355056e+00,4.336786944861170667e+00,3.694282929923307923e-02,2.960622408232683744e-01,-4.483842042105659065e-01,1.149343417897112030e+00,3.694282929923307923e-02,2.960622408232683744e-01,-4.483842042105659065e-01,1.149343417897112030e+00
8.999999999999999667e-02,8.962334283375714139e-03,1.231951111001795829e-01,-2.014554992635499697e-01,5.148980419052529012e-01,1.878069232114778775e-01,1.234567886374533074e+00,-1.670210016407152498e+00,4.287152070581690566e+00,3.778163187827668357e-02,2.967420740774064924e-01,-4.487826673049999382e-01,1.149962515731816959e+00,3.694282929923307923e-02,2.960622408232683744e-01,-4.483842042105659065e-01,1.149343417897112030e+00
9.199999999999999845e-02,9.336135842307970514e-03,1.256402385359006724e-01,-2.047516897556164450e-01,5.233582794098353697e-01,1.869007794661284860e-01,1.222563717860542187e+00,-1.648095246033241423e+00,4.230118752291216921e+00,3.862038005177690497e-02,2.974217174166274291e-01,-4.491806816168039673e-01,1.150577887688976730e+00,3.862038005177690497e-02,2.974217174166274291e-01,-4.491806816168039673e-01,1.150577887688976730e+00
9.400000000000000022e-02,9.724063499751025089e-03,1.280655734333675244e-01,-2.080141368597252238e-01,5.317218955583972173e-01,1.939638287215272316e-01,1.212667448733420361e+00,-1.631223552054391179e+00,4.181808074280907839e+00,3.945907261193652704e-02,2.981011704059593481e-01,-4.495782467479638167e-01,1.151189531774786889e+00,3.862038005177690497e-02,2.974217174166274291e-01,-4.491806816168039673e-01,1.150577887688976730e+00
9.600000000000000200e-02,1.011004873165265855e-02,1.304671918207869763e-01,-2.112334795288067224e-01,5.399742522998296490e-01,1.929926159508163486e-01,1.200809193709724054e+00,-1.609671334540748289e+00,4.126178370716242938e+00,4.029770835103840126e-02,2.987804326105523156e-01,-4.499753623009144499e-01,1.151797446007521319e+00,4.029770835103840126e-02,2.987804326105523156e-01,-4.499753623009144499e-01,1.151797446007521319e+00
9.800000000000000377e-02,1.050996122543594417e-02,1.328493255598368616e-01,-2.144201528319815420e-01,5.481325631285635103e-01,1.999562468916427083e-01,1.191066869524936900e+00,-1.593336651587407227e+00,4.079155414366927523e+00,4.113628606144721644e-02,2.994595035956786888e-01,-4.503720278785402487e-01,1.152401628417538237e+00,4.029770835103840126e-02,2.987804326105523156e-01,-4.499753623009144499e-01,1.151797446007521319e+00
1.000000000000000056e-01,1.090780619884255606e-02,1.352080815878647646e-01,-2.175647997401281286e-01,5.561823499905202972e-01,1.989224867033060618e-01,1.179378014013954479e+00,-1.572323454073291549e+00,4.024893430978379705e+00,4.197480453561121261e-02,3.001383829267328940e-01,-4.507682430841756238e-01,1.153002077047287077e+00,4.197480453561121261e-02,3.001383829267328940e-01,-4.507682430841756238e-01,1.153002077047287077e+00
1.020000000000000073e-01,1.131938328392792341e-02,1.375477018350728664e-01,-2.206778065548885559e-01,5.641405953649457627e-01,2.057885425426837500e-01,1.169810123604050567e+00,-1.556503407380210868e+00,3.979122687212711451e+00,4.281326256606393654e-02,3.008170701692323701e-01,-4.511640075216055701e-01,1.153598789951315151e+00,4.197480453561121261e-02,3.001383829267328940e-01,-4.507682430841756238e-01,1.153002077047287077e+00
1.040000000000000091e-01,1.172877258230911254e-02,1.398643187872571358e-01,-2.237498224909119926e-01,5.719929823296422411e-01,2.046946491905944077e-01,1.158308476092132056e+00,-1.536007968011721125e+00,3.926193482348262709e+00,4.365165894542595570e-02,3.014955648888172357e-01,-4.515593207950655552e-01,1.154191765196272756e+00,4.365165894542595570e-02,3.014955648888172357e-01,-4.515593207950655552e-01,1.154191765196272756e+00
1.059999999999999970e-01,1.215170249001774200e-02,1.421621795929886301e-01,-2.267911870316208500e-01,5.797562630938285499e-01,2.114649538543148244e-01,1.148930402865749656e+00,-1.520682270354431820e+00,3.881640382093159314e+00,4.448999246640662764e-02,3.021738666512507332e-01,-4.519541825092423526e-01,1.154781000860920726e+00,4.365165894542595570e-02,3.014955648888172357e-01,-4.515593207950655552e-01,1.154191765196272756e+00
1.079999999999999988e-01,1.257232896941009453e-02,1.444374379485227899e-01,-2.297925574989996833e-01,5.874162829772378025e-01,2.103132396961759631e-01,1.137629177767081501e+00,-1.500685233689422970e+00,3.830009941704600074e+00,4.532826192180585551e-02,3.028519750224200058e-01,-4.523485922692743189e-01,1.155366495036136421e+00,4.532826192180585551e-02,3.028519750224200058e-01,-4.523485922692743189e-01,1.155366495036136421e+00
1.100000000000000006e-01,1.300630816327002191e-02,1.466943423033653104e-01,-2.327642282084099457e-01,5.949895646393197346e-01,2.169895969299637517e-01,1.128452177421266578e+00,-1.485835354705125955e+00,3.786640831040987809e+00,4.616646610451573957e-02,3.035298895683355425e-01,-4.527425496807517269e-01,1.155948245824918619e+00,4.532826192180585551e-02,3.028519750224200058e-01,-4.523485922692743189e-01,1.155366495036136421e+00
1.120000000000000023e-01,1.343787271859078758e-02,1.489290640587754844e-01,-2.356968661541489485e-01,6.024621167274402112e-01,2.157822776603826875e-01,1.117360877705086741e+00,-1.466318972869502524e+00,3.736276044060261814e+00,4.700460380752240902e-02,3.042076098551321217e-01,-4.531360543497172100e-01,1.156526251342395728e+00,4.700460380752240902e-02,3.042076098551321217e-01,-4.531360543497172100e-01,1.156526251342395728e+00
1.140000000000000041e-01,1.388260565886350120e-02,1.511458498079784329e-01,-2.386007218897983062e-01,6.098502330475015221e-01,2.223664701363565199e-01,1.108392874601476841e+00,-1.451927867824680085e+00,3.694058160030666116e+00,4.784267382390772205e-02,3.048851354490687560e-01,-4.535291058826660948e-01,1.157100509715830228e+00,4.700460380752240902e-02,3.042076098551321217e-01,-4.531360543497172100e-01,1.156526251342395728e+00
1.160000000000000059e-01,1.432481699841726443e-02,1.533408858293088262e-01,-2.414664734004916269e-01,6.171400866362998228e-01,2.211056697768815638e-01,1.097518010665194499e+00,-1.432875755346657565e+00,3.644926794399167225e+00,4.868067494685099361e-02,3.055624659165291357e-01,-4.539217038865468457e-01,1.157671019084625330e+00,4.868067494685099361e-02,3.055624659165291357e-01,-4.539217038865468457e-01,1.157671019084625330e+00
1.180000000000000077e-01,1.478001591486589363e-02,1.555184143220132986e-01,-2.443043286853800178e-01,6.243477431192104854e-01,2.275994582243147379e-01,1.088764246352238674e+00,-1.418927642444200110e+00,3.603828241455303782e+00,4.951860596963075789e-02,3.062396008240217404e-01,-4.543138479687616194e-01,1.158237777600331642e+00,4.868067494685099361e-02,3.055624659165291357e-01,-4.539217038865468457e-01,1.157671019084625330e+00
1.199999999999999956e-01,1.523259034258993630e-02,1.576746341647613514e-01,-2.471049778352136239e-01,6.314595409607888232e-01,2.262872138620216356e-01,1.078109921374023505e+00,-1.400324574916803622e+00,3.555898920789156481e+00,5.035646568562646835e-02,3.069165397381802829e-01,-4.547055377371662099e-01,1.158800783426651382e+00,5.035646568562646835e-02,3.069165397381802829e-01,-4.547055377371662099e-01,1.158800783426651382e+00
1.219999999999999973e-01,1.569797501507180781e-02,1.598137811298707966e-01,-2.498785873397010582e-01,6.384913182565133960e-01,2.326923362409362428e-01,1.069573482554720734e+00,-1.386804752243722794e+00,3.515888647862288607e+00,5.119425288832030879e-02,3.075932822257638755e-01,-4.550967728000709367e-01,1.159360034739446599e+00,5.035646568562646835e-02,3.069165397381802829e-01,-4.547055377371662099e-01,1.158800783426651382e+00
1.239999999999999991e-01,1.616063622010041612e-02,1.619320648678258812e-01,-2.526158603412594905e-01,6.454295799139873058e-01,2.313306025143043176e-01,1.059141868977543588e+00,-1.368636500779226939e+00,3.469130828736980643e+00,5.203196637129882396e-02,3.082698278536573078e-01,-4.554875527662408663e-01,1.159915529726743832e+00,5.203196637129882396e-02,3.082698278536573078e-01,-4.554875527662408663e-01,1.159915529726743832e+00
1.260000000000000009e-01,1.663593376659058820e-02,1.640337131021921691e-01,-2.553269227325272728e-01,6.522899371278160219e-01,2.376487732450868195e-01,1.050824117183142059e+00,-1.355531195633877584e+00,3.430178606914378481e+00,5.286960492825477920e-02,3.089461761888714908e-01,-4.558778772448959238e-01,1.160467266588738999e+00,5.203196637129882396e-02,3.082698278536573078e-01,-4.554875527662408663e-01,1.159915529726743832e+00
1.280000000000000027e-01,1.710841261975240557e-02,1.661149447910576227e-01,-2.580024915136331920e-01,6.590590622413210475e-01,2.362394265809090732e-01,1.040615844432728032e+00,-1.337784390552955394e+00,3.384562556752514162e+00,5.370716735298874944e-02,3.096223267985434568e-01,-4.562677458457117807e-01,1.161015243537805830e+00,5.370716735298874944e-02,3.096223267985434568e-01,-4.562677458457117807e-01,1.161015243537805830e+00
1.300000000000000044e-01,1.759335729143009577e-02,1.681799783221680222e-01,-2.606526527840865581e-01,6.657523401564087173e-01,2.424723358388451155e-01,1.032516765555195226e+00,-1.325080635226679293e+00,3.346638957543824233e+00,5.454465243941102048e-02,3.102982792499368037e-01,-4.566571581788197443e-01,1.161559458798499200e+00,5.370716735298874944e-02,3.096223267985434568e-01,-4.562677458457117807e-01,1.161015243537805830e+00
1.320000000000000062e-01,1.807539164832471998e-02,1.702250407929389309e-01,-2.632681380913496350e-01,6.723566116225888623e-01,2.410171784473122691e-01,1.022531235385459203e+00,-1.307742653631550400e+00,3.302135733090080016e+00,5.538205898154320572e-02,3.109740331104420274e-01,-4.570461138548076452e-01,1.162099910607562236e+00,5.538205898154320572e-02,3.109740331104420274e-01,-4.570461138548076452e-01,1.162099910607562236e+00
1.340000000000000080e-01,1.856972463137979840e-02,1.722543402406842006e-01,-2.658589944569685892e-01,6.788870358371248415e-01,2.471664915275391394e-01,1.014649723872633524e+00,-1.295428182809472473e+00,3.265212107267965180e+00,5.621938577352002253e-02,3.116495879475766895e-01,-4.574346124847197270e-01,1.162636597213931422e+00,5.538205898154320572e-02,3.109740331104420274e-01,-4.570461138548076452e-01,1.162099910607562236e+00
1.360000000000000098e-01,1.906105914170948268e-02,1.742641109741005501e-01,-2.684159685683178420e-01,6.853306229043963915e-01,2.456672551648425018e-01,1.004885366708172079e+00,-1.278487055674619732e+00,3.221793533635755491e+00,5.705663160959104085e-02,3.123249433289856936e-01,-4.578226536800574786e-01,1.163169516878742815e+00,5.705663160959104085e-02,3.123249433289856936e-01,-4.578226536800574786e-01,1.163169516878742815e+00
1.380000000000000115e-01,1.956452836555061872e-02,1.762585498870903045e-01,-2.709490690113368072e-01,6.917023068856673618e-01,2.517346119205677302e-01,9.972194564948769768e-01,-1.266550221509479490e+00,3.185841990635511767e+00,5.789379528412240405e-02,3.130000988224416747e-01,-4.582102370527796897e-01,1.163698667875336934e+00,5.705663160959104085e-02,3.123249433289856936e-01,-4.578226536800574786e-01,1.163169516878742815e+00
1.400000000000000133e-01,2.006491428841002470e-02,1.782338977664387758e-01,-2.734490581247898677e-01,6.979892681674877419e-01,2.501929614297024873e-01,9.876739396742344468e-01,-1.249994556726539141e+00,3.143480640910204738e+00,5.873087559159856363e-02,3.136750539958449990e-01,-4.585973622153031171e-01,1.164224048489265417e+00,5.873087559159856363e-02,3.136750539958449990e-01,-4.585973622153031171e-01,1.164224048489265417e+00
1.420000000000000151e-01,2.057727423997900498e-02,1.801943397498305399e-01,-2.759259066415196693e-01,7.042062162250349866e-01,2.561799757844896441e-01,9.802209916958772862e-01,-1.238424258364893893e+00,3.108474028773638320e+00,5.956787132662402090e-02,3.143498084172245410e-01,-4.589840287805023733e-01,1.164745657018294800e+00,5.873087559159856363e-02,3.136750539958449990e-01,-4.585973622153031171e-01,1.164224048489265417e+00
1.440000000000000169e-01,2.108646926483030010e-02,1.821361225268472717e-01,-2.783703929951867329e-01,7.103405026333501349e-01,2.545975124256483202e-01,9.708913885083679807e-01,-1.222243176833545553e+00,3.067143204157572356e+00,6.040478128392505475e-02,3.150243616547374059e-01,-4.593702363617112039e-01,1.165263491772414728e+00,6.040478128392505475e-02,3.150243616547374059e-01,-4.593702363617112039e-01,1.165263491772414728e+00
1.459999999999999909e-01,2.160748080874836524e-02,1.840634190125023106e-01,-2.807924505987178798e-01,7.164066128133634859e-01,2.605057719590330723e-01,9.636482428275255918e-01,-1.211028801765585916e+00,3.033055090006679499e+00,6.124160425835147720e-02,3.156987132766695403e-01,-4.597559845727219319e-01,1.165777551073840623e+00,6.040478128392505475e-02,3.150243616547374059e-01,-4.593702363617112039e-01,1.165263491772414728e+00
1.479999999999999927e-01,2.212524888183084459e-02,1.859724813516949737e-01,-2.831828743670316562e-01,7.223920704143466098e-01,2.588840365412398148e-01,9.545311695963337728e-01,-1.195211884156882176e+00,2.992728800491587737e+00,6.207833904487834037e-02,3.163728628514359542e-01,-4.601412730277864016e-01,1.166287833257020790e+00,6.207833904487834037e-02,3.163728628514359542e-01,-4.601412730277864016e-01,1.166287833257020790e+00
1.499999999999999944e-01,2.265467908612243259e-02,1.878674698890783756e-01,-2.855515608855199172e-01,7.283111373173828396e-01,2.647151021457936904e-01,9.474942686917044998e-01,-1.184343259244140079e+00,2.959533451518115310e+00,6.291498443860772671e-02,3.170468099475809431e-01,-4.605261013416162008e-01,1.166794336668641519e+00,6.207833904487834037e-02,3.163728628514359542e-01,-4.601412730277864016e-01,1.166287833257020790e+00
1.519999999999999962e-01,2.318079024206519401e-02,1.897446418807150204e-01,-2.878893218885178462e-01,7.341515101115246855e-01,2.630555779713808495e-01,9.385859958183173646e-01,-1.168880501498968938e+00,2.920186397070931861e+00,6.375153923477037965e-02,3.177205541337784767e-01,-4.609104691293830491e-01,1.167297059667631975e+00,6.375153923477037965e-02,3.177205541337784767e-01,-4.609104691293830491e-01,1.167297059667631975e+00
1.539999999999999980e-01,2.371841220922224144e-02,1.916081448494696970e-01,-2.902060175923744101e-01,7.399272276355810529e-01,2.688109835785233437e-01,9.317514843773329059e-01,-1.158347851928285044e+00,2.887858762028155724e+00,6.458800222872757013e-02,3.183940949788320873e-01,-4.612943760067191312e-01,1.167796000625170416e+00,6.375153923477037965e-02,3.177205541337784767e-01,-4.609104691293830491e-01,1.167297059667631975e+00
1.559999999999999998e-01,2.425264240764582122e-02,1.934542409018122633e-01,-2.924924768481936832e-01,7.456261602641341968e-01,2.671150992117906076e-01,9.230480261712817880e-01,-1.143229627909623236e+00,2.849466314276544843e+00,6.542437221597269259e-02,3.190674320516758700e-01,-4.616778215897176518e-01,1.168291157924688406e+00,6.542437221597269259e-02,3.190674320516758700e-01,-4.616778215897176518e-01,1.168291157924688406e+00
1.580000000000000016e-01,2.479823511081197598e-02,1.952870645652968751e-01,-2.947585239334805096e-01,7.512621242750543438e-01,2.727963515830774677e-01,9.164118317422998983e-01,-1.133023542643408321e+00,2.817982005460080597e+00,6.626064799213313150e-02,3.197405649213739265e-01,-4.620608054949331134e-01,1.168782529961876815e+00,6.542437221597269259e-02,3.190674320516758700e-01,-4.616778215897176518e-01,1.168291157924688406e+00
1.600000000000000033e-01,2.534036607772012159e-02,1.971028826032373005e-01,-2.969950050787835139e-01,7.568231646547831648e-01,2.710654834540735525e-01,9.079090189702125890e-01,-1.118240572651505671e+00,2.780520189864397196e+00,6.709682835297192671e-02,3.204134931571214762e-01,-4.624433273393815380e-01,1.169270115144690481e+00,6.709682835297192671e-02,3.204134931571214762e-01,-4.624433273393815380e-01,1.169270115144690481e+00
1.620000000000000051e-01,2.589371420178877836e-02,1.989058164372901893e-01,-2.992117090291970261e-01,7.623228755859213779e-01,2.766740620343279278e-01,9.014669170264427711e-01,-1.108351975206767426e+00,2.749855465569100321e+00,6.793291209438946654e-02,3.210862163282443005e-01,-4.628253867405411892e-01,1.169753911893353981e+00,6.709682835297192671e-02,3.204134931571214762e-01,-4.624433273393815380e-01,1.169270115144690481e+00
1.640000000000000069e-01,2.644353327556519737e-02,2.006921373480671233e-01,-3.013994996278039351e-01,7.677494774740569738e-01,2.749095368882092938e-01,8.931604553884682218e-01,-1.093895299303440982e+00,2.713300944067811304e+00,6.876889801242534739e-02,3.217587340041995758e-01,-4.632069833163526273e-01,1.170233918640366300e+00,6.876889801242534739e-02,3.217587340041995758e-01,-4.632069833163526273e-01,1.170233918640366300e+00
1.660000000000000087e-01,2.700442706299847548e-02,2.024659535914674346e-01,-3.035681304736164154e-01,7.731163428570735352e-01,2.804468937166395559e-01,8.869081217001546502e-01,-1.084315422906226400e+00,2.683432691508267798e+00,6.960478490325996970e-02,3.224310457545761510e-01,-4.635881166852194313e-01,1.170710133830505928e+00,6.876889801242534739e-02,3.217587340041995758e-01,-4.632069833163526273e-01,1.170233918640366300e+00
1.680000000000000104e-01,2.756172704483553226e-02,2.042235408691667753e-01,-3.057084832299921118e-01,7.784118683483219892e-01,2.786499909185291002e-01,8.787936388496668805e-01,-1.070176378187852384e+00,2.647762745624250957e+00,7.044057156321635593e-02,3.231031511490943808e-01,-4.639687864660080874e-01,1.171182555920836199e+00,7.044057156321635593e-02,3.231031511490943808e-01,-4.639687864660080874e-01,1.171182555920836199e+00
1.700000000000000122e-01,2.812996214602330250e-02,2.059689942522193173e-01,-3.078302767190412292e-01,7.836492052769352679e-01,2.841175505938858814e-01,8.727266915262777980e-01,-1.060896744524552959e+00,2.618668464306618482e+00,7.127625678876185755e-02,3.237750497576069586e-01,-4.643489922780489887e-01,1.171651183380709726e+00,7.044057156321635593e-02,3.231031511490943808e-01,-4.639687864660080874e-01,1.171182555920836199e+00
