family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_1,1,0,0.0,496,25,urdf,18385,522
chain,chain_1,1,0,0.0,496,25,sdf,11381,778
chain,chain_1,1,0,0.0,496,25,gazebo,100379,2057
chain,chain_1,1,0,0.0,496,25,mjcf,5750,356
chain,chain_1,1,0,0.0,496,25,dot,1212,182
chain,chain_1,1,0,0.0,496,25,mermaid,1292,277
chain,chain_1,1,0,0.0,496,26,compile,343919,0
chain,chain_1,1,0,0.0,496,26,urdf,17443,522
chain,chain_1,1,0,0.0,496,26,sdf,11782,778
chain,chain_1,1,0,0.0,496,26,gazebo,92825,2057
chain,chain_1,1,0,0.0,496,26,mjcf,5791,356
chain,chain_1,1,0,0.0,496,26,dot,1212,182
chain,chain_1,1,0,0.0,496,26,mermaid,1303,277
chain,chain_1,1,0,0.0,496,27,compile,337026,0
chain,chain_1,1,0,0.0,496,27,urdf,17433,522
chain,chain_1,1,0,0.0,496,27,sdf,11171,778
chain,chain_1,1,0,0.0,496,27,gazebo,98746,2057
chain,chain_1,1,0,0.0,496,27,mjcf,5881,356
chain,chain_1,1,0,0.0,496,27,dot,1062,182
chain,chain_1,1,0,0.0,496,27,mermaid,1242,277
chain,chain_1,1,0,0.0,496,28,compile,344209,0
chain,chain_1,1,0,0.0,496,28,urdf,17944,522
chain,chain_1,1,0,0.0,496,28,sdf,11201,778
chain,chain_1,1,0,0.0,496,28,gazebo,91512,2057
chain,chain_1,1,0,0.0,496,28,mjcf,5530,356
chain,chain_1,1,0,0.0,496,28,dot,1082,182
chain,chain_1,1,0,0.0,496,28,mermaid,1283,277
chain,chain_1,1,0,0.0,496,29,compile,332587,0
chain,chain_1,1,0,0.0,496,29,urdf,17282,522
chain,chain_1,1,0,0.0,496,29,sdf,11241,778
chain,chain_1,1,0,0.0,496,29,gazebo,89268,2057
chain,chain_1,1,0,0.0,496,29,mjcf,5711,356
chain,chain_1,1,0,0.0,496,29,dot,1122,182
chain,chain_1,1,0,0.0,496,29,mermaid,1212,277
chain,chain_2,2,1,2.0,987,0,compile,374877,0
