family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_1,1,0,0.0,496,26,mermaid,851,277
chain,chain_1,1,0,0.0,496,27,compile,233720,0
chain,chain_1,1,0,0.0,496,27,urdf,11732,522
chain,chain_1,1,0,0.0,496,27,sdf,7284,778
chain,chain_1,1,0,0.0,496,27,gazebo,61556,2057
chain,chain_1,1,0,0.0,496,27,mjcf,3907,356
chain,chain_1,1,0,0.0,496,27,dot,781,182
chain,chain_1,1,0,0.0,496,27,mermaid,872,277
chain,chain_1,1,0,0.0,496,28,compile,223532,0
chain,chain_1,1,0,0.0,496,28,urdf,11432,522
chain,chain_1,1,0,0.0,496,28,sdf,7263,778
chain,chain_1,1,0,0.0,496,28,gazebo,59913,2057
chain,chain_1,1,0,0.0,496,28,mjcf,3887,356
chain,chain_1,1,0,0.0,496,28,dot,782,182
chain,chain_1,1,0,0.0,496,28,mermaid,842,277
chain,chain_1,1,0,0.0,496,29,compile,222850,0
chain,chain_1,1,0,0.0,496,29,urdf,11211,522
chain,chain_1,1,0,0.0,496,29,sdf,7263,778
chain,chain_1,1,0,0.0,496,29,gazebo,59793,2057
chain,chain_1,1,0,0.0,496,29,mjcf,3797,356
chain,chain_1,1,0,0.0,496,29,dot,782,182
chain,chain_1,1,0,0.0,496,29,mermaid,832,277
chain,chain_2,2,1,2.0,987,0,compile,250733,0
chain,chain_2,2,1,2.0,987,0,urdf,16471,1194
chain,chain_2,2,1,2.0,987,0,sdf,11852,1778
chain,chain_2,2,1,2.0,987,0,gazebo,72045,3002
chain,chain_2,2,1,2.0,987,0,mjcf,7404,668
chain,chain_2,2,1,2.0,987,0,dot,1613,257
chain,chain_2,2,1,2.0,987,0,mermaid,2765,346
chain,chain_2,2,1,2.0,987,1,compile,263136,0
chain,chain_2,2,1,2.0,987,1,urdf,17032,1194
chain,chain_2,2,1,2.0,987,1,sdf,11582,1778
chain,chain_2,2,1,2.0,987,1,gazebo,70463,3002
